timestamp,open,high,low,close,volume
1751049000000,2404.34,2406.35,2402.22,2402.22,0.0
1751050800000,2400.66,2400.66,2391.69,2391.69,0.0
1751052600000,2393.74,2407.51,2393.74,2407.51,0.0
1751054400000,2407.32,2412.49,2407.23,2412.49,0.0
1751056200000,2414.16,2422.7,2414.16,2422.7,0.0
1751058000000,2422.89,2425.99,2422.89,2425.99,0.0
1751059800000,2425.88,2426.56,2421.4,2421.4,0.0
1751061600000,2424.32,2426.02,2422.26,2424.14,0.0
1751063400000,2422.86,2423.36,2422.67,2423.14,0.0
1751065200000,2422.9,2424.69,2422.54,2424.69,0.0
1751067000000,2423.91,2423.91,2420.02,2420.02,0.0
1751068800000,2419.26,2423.03,2418.96,2423.03,0.0
1751070600000,2423.23,2423.23,2419.71,2420.55,0.0
1751072400000,2420.75,2421.8,2419.71,2421.25,0.0
1751074200000,2418.93,2419.03,2414.65,2414.65,0.0
1751076000000,2414.21,2415.49,2410.91,2415.49,0.0
1751077800000,2416.97,2419.5,2416.97,2419.5,0.0
1751079600000,2421.55,2422.23,2420.43,2420.43,0.0
1751081400000,2420.04,2421.28,2419.16,2421.28,0.0
1751083200000,2421.42,2422.06,2421.28,2422.01,0.0
1751085000000,2422.1,2422.16,2419.79,2419.79,0.0
1751086800000,2420.6,2421.6,2420.6,2420.98,0.0
1751088600000,2422.45,2428.3,2422.45,2426.36,0.0
1751090400000,2425.89,2426.32,2421.68,2422.4,0.0
1751092200000,2422.91,2427.04,2422.91,2425.85,0.0
1751094000000,2426.52,2426.52,2425.56,2426.46,0.0
1751095800000,2427.1,2427.15,2426.14,2427.15,0.0
1751097600000,2427.64,2429.59,2427.64,2429.59,0.0
1751099400000,2429.0,2429.0,2421.93,2424.03,0.0
1751101200000,2424.95,2425.3,2423.5,2423.62,0.0
1751103000000,2424.75,2424.75,2422.36,2422.76,0.0
1751104800000,2423.77,2428.56,2423.77,2428.56,0.0
1751106600000,2428.28,2428.56,2427.95,2428.52,0.0
1751108400000,2429.35,2429.49,2426.39,2426.39,0.0
1751110200000,2426.57,2428.71,2426.57,2428.71,0.0
1751112000000,2428.67,2428.67,2427.82,2428.14,0.0
1751113800000,2428.2,2428.2,2424.8,2424.8,0.0
1751115600000,2424.82,2427.51,2424.82,2427.51,0.0
1751117400000,2427.26,2428.35,2426.46,2426.46,0.0
1751119200000,2425.03,2425.03,2422.51,2422.65,0.0
1751121000000,2422.87,2427.02,2422.87,2427.02,0.0
1751122800000,2426.75,2426.75,2426.11,2426.11,0.0
1751124600000,2426.22,2426.6,2425.3,2425.3,0.0
1751126400000,2425.4,2429.47,2425.4,2429.47,0.0
1751128200000,2434.13,2440.06,2434.13,2435.71,0.0
1751130000000,2436.47,2438.33,2433.79,2434.28,0.0
1751131800000,2435.19,2438.14,2435.19,2436.75,0.0
1751133600000,2436.63,2443.53,2436.63,2443.53,0.0
1640995200000,3701.23,3789.45,3678.12,3756.78,0.0
1640998800000,3756.78,3823.67,3734.56,3789.12,0.0
1641002400000,3789.12,3845.23,3756.89,3812.45,0.0
1641006000000,3812.45,3887.34,3798.67,3845.12,0.0
1751135400000,2445.34,2445.34,2440.42,2440.42,0.0
1751137200000,2439.59,2439.59,2435.68,2436.18,0.0
1751139000000,2437.33,2438.51,2436.08,2438.51,0.0
1751140800000,2437.84,2437.84,2434.33,2434.38,0.0
1751142600000,2434.26,2435.01,2430.54,2430.54,0.0
1751144400000,2431.65,2432.9,2431.37,2431.37,0.0
1751146200000,2431.46,2431.7,2431.0,2431.0,0.0
1751148000000,2431.63,2434.99,2431.63,2434.99,0.0
1751149800000,2436.34,2438.3,2435.75,2438.3,0.0
1751151600000,2438.8,2440.98,2438.44,2440.98,0.0
1751153400000,2441.54,2441.54,2439.62,2439.62,0.0
1751155200000,2439.06,2439.06,2437.13,2437.13,0.0
1751157000000,2436.76,2436.76,2434.07,2436.7,0.0
1751158800000,2438.59,2440.74,2438.45,2440.74,0.0
1751160600000,2439.7,2439.7,2437.42,2437.59,0.0
1751162400000,2435.92,2435.92,2430.9,2430.9,0.0
1751164200000,2430.26,2430.26,2427.93,2428.19,0.0
1751166000000,2429.04,2432.39,2429.04,2432.09,0.0
1751167800000,2432.37,2432.6,2432.01,2432.6,0.0
1751169600000,2432.54,2432.54,2429.22,2429.22,0.0
