timestamp,open,high,low,close,volume
1751015041247,1.0002853797690308,1.0002853797690308,1.0002853797690308,1.0002853797690308,34077857798.860672
1751018643270,1.0002797418668208,1.0002797418668208,1.0002797418668208,1.0002797418668208,23580180800.720184
1751022196490,1.000287818027517,1.000287818027517,1.000287818027517,1.000287818027517,41406859980.569855
1751025824464,1.000208617275935,1.000208617275935,1.000208617275935,1.000208617275935,39614648799.686455
1751029419092,1.0002335540883924,1.0002335540883924,1.0002335540883924,1.0002335540883924,20864080029.32792
1751033020071,1.0002675632424458,1.0002675632424458,1.0002675632424458,1.0002675632424458,41496271689.1233
1751036608673,1.0003712055685674,1.0003712055685674,1.0003712055685674,1.0003712055685674,19399195502.40969
1751040217304,1.0003837249279026,1.0003837249279026,1.0003837249279026,1.0003837249279026,37632313885.026054
1751043704563,1.000257247585543,1.000257247585543,1.000257247585543,1.000257247585543,18296705725.402596
1751047406519,1.0002553649845343,1.0002553649845343,1.0002553649845343,1.0002553649845343,27746201357.84276
1751051027494,1.0003937036788166,1.0003937036788166,1.0003937036788166,1.0003937036788166,41793478307.10657
1751054614447,1.0003126462012422,1.0003126462012422,1.0003126462012422,1.0003126462012422,30720489690.50031
1751058208197,1.0003191335717305,1.0003191335717305,1.0003191335717305,1.0003191335717305,19760080280.309067
1751061820250,1.0003147673689756,1.0003147673689756,1.0003147673689756,1.0003147673689756,40293559058.099884
1751065428190,1.0003704427099258,1.0003704427099258,1.0003704427099258,1.0003704427099258,24769246758.86377
1751069028848,1.0003406572892712,1.0003406572892712,1.0003406572892712,1.0003406572892712,39744653636.81252
1751072606669,1.0003531645918264,1.0003531645918264,1.0003531645918264,1.0003531645918264,29092223182.274864
1751076219273,1.0003636359076313,1.0003636359076313,1.0003636359076313,1.0003636359076313,38993671103.72061
1751079810589,1.0003368949206324,1.0003368949206324,1.0003368949206324,1.0003368949206324,18848658954.086975
1751083488548,1.0003273093179688,1.0003273093179688,1.0003273093179688,1.0003273093179688,20624014485.830284
1751086895345,1.0003373835228322,1.0003373835228322,1.0003373835228322,1.0003373835228322,19855927547.298927
1751090613383,1.0003375343550056,1.0003375343550056,1.0003375343550056,1.0003375343550056,20474996526.385323
1751094238778,1.0003215277908988,1.0003215277908988,1.0003215277908988,1.0003215277908988,16982873642.603727
1751097826349,1.0002754539234928,1.0002754539234928,1.0002754539234928,1.0002754539234928,21004584645.736137
1751101420113,1.0002492435444978,1.0002492435444978,1.0002492435444978,1.0002492435444978,24839102316.147217
1751105000782,1.0002478506834993,1.0002478506834993,1.0002478506834993,1.0002478506834993,31262566176.360325
1751108624260,1.000207441473521,1.000207441473521,1.000207441473521,1.000207441473521,18591629432.319344
1751112222763,1.0002476469810353,1.0002476469810353,1.0002476469810353,1.0002476469810353,26402601522.997772
1751115837968,1.0001653595686704,1.0001653595686704,1.0001653595686704,1.0001653595686704,17804879478.058537
1751119421045,1.0001660085202069,1.0001660085202069,1.0001660085202069,1.0001660085202069,17364941397.78447
1751123032442,1.0001526831630196,1.0001526831630196,1.0001526831630196,1.0001526831630196,24301699829.337376
1751126447435,1.0001437455600393,1.0001437455600393,1.0001437455600393,1.0001437455600393,24847224264.563496
1751130035019,1.0002244014847297,1.0002244014847297,1.0002244014847297,1.0002244014847297,12301274381.056473
1751133714116,1.000220635174537,1.000220635174537,1.000220635174537,1.000220635174537,15807993129.447802
1751137399436,1.000264358824214,1.000264358824214,1.000264358824214,1.000264358824214,14663232946.828709
1751140838727,1.0002173546972428,1.0002173546972428,1.0002173546972428,1.0002173546972428,17247992996.174984
1751144551781,1.0002069855170872,1.0002069855170872,1.0002069855170872,1.0002069855170872,18041223002.581097
1751148207936,1.000210420864664,1.000210420864664,1.000210420864664,1.000210420864664,20841441289.699944
1751151829705,1.000270736309012,1.000270736309012,1.000270736309012,1.000270736309012,11491568173.267786
1751155376485,1.0002703084450795,1.0002703084450795,1.0002703084450795,1.0002703084450795,11568210300.521585
1751159020525,1.0002889107580646,1.0002889107580646,1.0002889107580646,1.0002889107580646,10828698560.26038
1751162605230,1.0002880682226876,1.0002880682226876,1.0002880682226876,1.0002880682226876,10154120269.064783
1751166211608,1.0002885805620656,1.0002885805620656,1.0002885805620656,1.0002885805620656,13273178712.183815
1751169830535,1.000288781524911,1.000288781524911,1.000288781524911,1.000288781524911,13139880155.449425
1751173416177,1.0002803063514427,1.0002803063514427,1.0002803063514427,1.0002803063514427,12503946617.527588
1751176847671,1.0002895559924119,1.0002895559924119,1.0002895559924119,1.0002895559924119,12824723910.623638
1751180513177,1.0002812271405381,1.0002812271405381,1.0002812271405381,1.0002812271405381,11959703388.332832
1751184211108,1.000248774603813,1.000248774603813,1.000248774603813,1.000248774603813,8273809587.761188
1751186862000,1.000246520002428,1.000246520002428,1.000246520002428,1.000246520002428,8721116179.363632
1751122906380,1.0001526831630196,1.0001526831630196,1.0001526831630196,1.0001526831630196,24301699829.337376
1751123211975,1.0001464722171343,1.0001464722171343,1.0001464722171343,1.0001464722171343,25899160958.62412
1751123476617,1.0001470391095908,1.0001470391095908,1.0001470391095908,1.0001470391095908,13505596569.183071
1751123796264,1.0001440763196334,1.0001440763196334,1.0001440763196334,1.0001440763196334,25668121632.506947
1751124105778,1.0001376929496542,1.0001376929496542,1.0001376929496542,1.0001376929496542,21129970162.565308
1751124339880,1.000142632506215,1.000142632506215,1.000142632506215,1.000142632506215,25608206934.17475
1751124653960,1.0001396363107835,1.0001396363107835,1.0001396363107835,1.0001396363107835,15945909675.74966
1751124959109,1.0001472741072095,1.0001472741072095,1.0001472741072095,1.0001472741072095,18142949621.417393
1751125287950,1.000145650385505,1.000145650385505,1.000145650385505,1.000145650385505,25111757282.17141
1751125560538,1.0001474951267366,1.0001474951267366,1.0001474951267366,1.0001474951267366,11553332594.56649
1751125838554,1.000147585765049,1.000147585765049,1.000147585765049,1.000147585765049,15980944987.705193
1751126181101,1.0001476922003147,1.0001476922003147,1.0001476922003147,1.0001476922003147,12436358721.464298
1751126428896,1.0001437455600393,1.0001437455600393,1.0001437455600393,1.0001437455600393,24847224264.563496
1751126730943,1.0001404169810604,1.0001404169810604,1.0001404169810604,1.0001404169810604,25260055978.7455
1751127054449,1.000136155861929,1.000136155861929,1.000136155861929,1.000136155861929,13867592811.901947
1751127323705,1.0001714418488952,1.0001714418488952,1.0001714418488952,1.0001714418488952,13438223088.608517
1751127612621,1.0001704520909662,1.0001704520909662,1.0001704520909662,1.0001704520909662,10961469592.390093
1751127913931,1.0001709572657602,1.0001709572657602,1.0001709572657602,1.0001709572657602,17055761385.972408
1751128221837,1.0001711047047177,1.0001711047047177,1.0001711047047177,1.0001711047047177,15720066414.7997
1751128600154,1.0001810672887335,1.0001810672887335,1.0001810672887335,1.0001810672887335,18775975482.48005
1751128900417,1.0001725447017191,1.0001725447017191,1.0001725447017191,1.0001725447017191,13548732920.835194
1751129209029,1.00022559610195,1.00022559610195,1.00022559610195,1.00022559610195,11245910798.088606
1751129447646,1.000252130898623,1.000252130898623,1.000252130898623,1.000252130898623,25422806426.226196
1751129776355,1.0003052501195548,1.0003052501195548,1.0003052501195548,1.0003052501195548,12758376980.515785
1751130020677,1.0002244014847297,1.0002244014847297,1.0002244014847297,1.0002244014847297,12301274381.056473
1751130320870,1.000213449221497,1.000213449221497,1.000213449221497,1.000213449221497,13401736856.796526
1751130650710,1.0002228179295884,1.0002228179295884,1.0002228179295884,1.0002228179295884,15829773930.992678
1751130938395,1.0002226894760964,1.0002226894760964,1.0002226894760964,1.0002226894760964,12729909550.27633
1751131288711,1.0002236834310125,1.0002236834310125,1.0002236834310125,1.0002236834310125,13061013409.135017
1751131588454,1.000223721112307,1.000223721112307,1.000223721112307,1.000223721112307,13880440843.900555
1751131897397,1.0002237162966026,1.0002237162966026,1.0002237162966026,1.0002237162966026,15401963698.483366
1751132158506,1.000223975813894,1.000223975813894,1.000223975813894,1.000223975813894,12417938575.585787
1751132460152,1.000231953457752,1.000231953457752,1.000231953457752,1.000231953457752,12092631416.304922
1751132729023,1.0002150410838175,1.0002150410838175,1.0002150410838175,1.0002150410838175,10234154574.088661
1751133030792,1.0002241518976596,1.0002241518976596,1.0002241518976596,1.0002241518976596,15570502050.444977
1751133377776,1.0002208880144878,1.0002208880144878,1.0002208880144878,1.0002208880144878,22711499410.80717
1751133637910,1.000220635174537,1.000220635174537,1.000220635174537,1.000220635174537,15807993129.447802
1751133941779,1.000220061557297,1.000220061557297,1.000220061557297,1.000220061557297,20881090012.199448
1751134276560,1.0002356664200265,1.0002356664200265,1.0002356664200265,1.0002356664200265,23716264865.22521
1751134604831,1.0002614279926556,1.0002614279926556,1.0002614279926556,1.0002614279926556,23184742148.070644
1751134912582,1.000263654016125,1.000263654016125,1.000263654016125,1.000263654016125,10767447298.342487
1751135209425,1.000263960556076,1.000263960556076,1.000263960556076,1.000263960556076,14231716657.037348
1751135510471,1.0002680065086775,1.0002680065086775,1.0002680065086775,1.0002680065086775,23038835992.160255
1751135809154,1.000265255067455,1.000265255067455,1.000265255067455,1.000265255067455,11859652789.672125
1751136046119,1.000265189854133,1.000265189854133,1.000265189854133,1.000265189854133,13840639421.473415
1751136316314,1.0002648731467694,1.0002648731467694,1.0002648731467694,1.0002648731467694,13386421844.94849
1751136626768,1.0002641312750897,1.0002641312750897,1.0002641312750897,1.0002641312750897,13823687221.973856
1751136943108,1.0002643831516267,1.0002643831516267,1.0002643831516267,1.0002643831516267,10273480714.970634
1751137244078,1.000264358824214,1.000264358824214,1.000264358824214,1.000264358824214,14663232946.828709
1751137593469,1.0002602298192371,1.0002602298192371,1.0002602298192371,1.0002602298192371,22651814062.11976
1751137902310,1.0002173150094065,1.0002173150094065,1.0002173150094065,1.0002173150094065,13931895073.735737
1751138133273,1.0002173546315387,1.0002173546315387,1.0002173546315387,1.0002173546315387,16572726960.635077
1751138441223,1.0002165142344763,1.0002165142344763,1.0002165142344763,1.0002165142344763,14893398945.864407
1751138761910,1.0002083148772138,1.0002083148772138,1.0002083148772138,1.0002083148772138,15011293148.472181
1751139101535,1.0002082165165498,1.0002082165165498,1.0002082165165498,1.0002082165165498,13146666517.939436
1751139407864,1.0002082815866733,1.0002082815866733,1.0002082815866733,1.0002082815866733,13478635260.407393
1751139705727,1.0002084106173679,1.0002084106173679,1.0002084106173679,1.0002084106173679,15192750370.360893
1751139947337,1.0002080680922276,1.0002080680922276,1.0002080680922276,1.0002080680922276,21349869922.03596
1751140268674,1.0002176651848151,1.0002176651848151,1.0002176651848151,1.0002176651848151,11727597458.076778
1751140512202,1.0002173546972428,1.0002173546972428,1.0002173546972428,1.0002173546972428,17247992996.174984
1751140844073,1.0002176734799544,1.0002176734799544,1.0002176734799544,1.0002176734799544,12299837638.31781
1751141133183,1.000212213250432,1.000212213250432,1.000212213250432,1.000212213250432,22347275757.377193
1751141442960,1.0002128405689112,1.0002128405689112,1.0002128405689112,1.0002128405689112,16074436180.150692
1751141733816,1.0002131689509912,1.0002131689509912,1.0002131689509912,1.0002131689509912,18085500622.562542
1751142101320,1.0002136038368628,1.0002136038368628,1.0002136038368628,1.0002136038368628,19824870932.406612
1751142402211,1.000204789750868,1.000204789750868,1.000204789750868,1.000204789750868,10409622412.883286
1751142717187,1.0002150033392494,1.0002150033392494,1.0002150033392494,1.0002150033392494,10762164527.092237
1751142920821,1.0002057286529586,1.0002057286529586,1.0002057286529586,1.0002057286529586,13778532244.203188
1751143231322,1.0002146549522466,1.0002146549522466,1.0002146549522466,1.0002146549522466,15553096624.542519
1751143522299,1.0002153552870625,1.0002153552870625,1.0002153552870625,1.0002153552870625,20649548171.478672
1751143816292,1.0002068914565998,1.0002068914565998,1.0002068914565998,1.0002068914565998,13981381383.295338
1751144122218,1.000207495750421,1.000207495750421,1.000207495750421,1.000207495750421,12156614805.192194
1751144430700,1.0002069855170872,1.0002069855170872,1.0002069855170872,1.0002069855170872,18041223002.581097
1751144725775,1.0002056915715318,1.0002056915715318,1.0002056915715318,1.0002056915715318,20004414383.431164
1751145015131,1.000204507886128,1.000204507886128,1.000204507886128,1.000204507886128,9919155218.877052
1751145322185,1.0002084433998817,1.0002084433998817,1.0002084433998817,1.0002084433998817,21615269171.6911
1751145651294,1.000214514502949,1.000214514502949,1.000214514502949,1.000214514502949,16108473081.359726
1751145973467,1.0002145400703915,1.0002145400703915,1.0002145400703915,1.0002145400703915,13372918928.242874
1751146292008,1.0002054311933268,1.0002054311933268,1.0002054311933268,1.0002054311933268,11818289392.16067
1751146597456,1.0002146277347645,1.0002146277347645,1.0002146277347645,1.0002146277347645,10942424440.813353
1751146813965,1.0002143223995121,1.0002143223995121,1.0002143223995121,1.0002143223995121,16613737949.591703
1751147124434,1.0002055332132864,1.0002055332132864,1.0002055332132864,1.0002055332132864,11897561959.917542
1751147405956,1.0002147691996799,1.0002147691996799,1.0002147691996799,1.0002147691996799,11518894169.2828
1751147756072,1.0002144541513889,1.0002144541513889,1.0002144541513889,1.0002144541513889,15659409221.242437
1751148091392,1.000210420864664,1.000210420864664,1.000210420864664,1.000210420864664,20841441289.699944
1751148380549,1.0002096212738945,1.0002096212738945,1.0002096212738945,1.0002096212738945,20826393914.8094
1751148698311,1.000214798413953,1.000214798413953,1.000214798413953,1.000214798413953,11669579021.339169
1751148915275,1.0002147945646045,1.0002147945646045,1.0002147945646045,1.0002147945646045,13520752357.238039
1751149216747,1.0002147790762992,1.0002147790762992,1.0002147790762992,1.0002147790762992,14907666125.636066
1751149538372,1.0002147970377855,1.0002147970377855,1.0002147970377855,1.0002147970377855,14363466211.890013
1751149843416,1.0002181945256812,1.0002181945256812,1.0002181945256812,1.0002181945256812,20572625469.692642
1751150156626,1.0002700840364211,1.0002700840364211,1.0002700840364211,1.0002700840364211,10602608616.947289
1751150418217,1.000270077820093,1.000270077820093,1.000270077820093,1.000270077820093,15842691626.124422
1751150721613,1.000269945098399,1.000269945098399,1.000269945098399,1.000269945098399,18710648620.667137
1751151020982,1.000269796713422,1.000269796713422,1.000269796713422,1.000269796713422,14030946993.997253
1751151381624,1.0002701783194694,1.0002701783194694,1.0002701783194694,1.0002701783194694,15013183168.794851
1751151699823,1.000270736309012,1.000270736309012,1.000270736309012,1.000270736309012,11491568173.267786
1751151924685,1.0002611628737128,1.0002611628737128,1.0002611628737128,1.0002611628737128,13176706480.173405
1751152258760,1.000265571438782,1.000265571438782,1.000265571438782,1.000265571438782,20557325705.727062
1751152569263,1.0002714036832459,1.0002714036832459,1.0002714036832459,1.0002714036832459,20967761203.484238
1751152863738,1.0002793671485002,1.0002793671485002,1.0002793671485002,1.0002793671485002,10893855921.03617
1751153163420,1.0002794075634158,1.0002794075634158,1.0002794075634158,1.0002794075634158,13374548766.187798
1751153505561,1.0002786580888983,1.0002786580888983,1.0002786580888983,1.0002786580888983,12294602626.59095
1751153802427,1.0002748153826975,1.0002748153826975,1.0002748153826975,1.0002748153826975,20775395478.180668
1751154100384,1.0002791161365547,1.0002791161365547,1.0002791161365547,1.0002791161365547,12695694232.093395
1751154382213,1.0002792633334605,1.0002792633334605,1.0002792633334605,1.0002792633334605,12442168227.862377
1751154619074,1.000279050926694,1.000279050926694,1.000279050926694,1.000279050926694,15650300718.70829
1751154916594,1.0002750130398774,1.0002750130398774,1.0002750130398774,1.0002750130398774,20696834496.64779
1751155228318,1.0002703084450795,1.0002703084450795,1.0002703084450795,1.0002703084450795,11568210300.521585
1751155575443,1.000270152131857,1.000270152131857,1.000270152131857,1.000270152131857,15660231563.917538
1751155869018,1.0002789834326449,1.0002789834326449,1.0002789834326449,1.0002789834326449,20651633711.055706
1751156117268,1.0002886299963174,1.0002886299963174,1.0002886299963174,1.0002886299963174,12677157481.960176
1751156496667,1.000279382416412,1.000279382416412,1.000279382416412,1.000279382416412,13826544021.446344
