timestamp,open,high,low,close,volume
1751049000000,106842.0,106943.0,106809.0,106811.0,0.0
1751050800000,106797.0,106797.0,106598.0,106623.0,0.0
1751052600000,106679.0,106857.0,106679.0,106857.0,0.0
1751054400000,106847.0,106975.0,106801.0,106975.0,0.0
1751056200000,106950.0,107096.0,106939.0,107087.0,0.0
1751058000000,107083.0,107132.0,107083.0,107116.0,0.0
1751059800000,107136.0,107211.0,107136.0,107138.0,0.0
1751061600000,107191.0,107221.0,107178.0,107178.0,0.0
1751063400000,107149.0,107214.0,107143.0,107214.0,0.0
1751065200000,107208.0,107208.0,107168.0,107175.0,0.0
1751067000000,107156.0,107166.0,107098.0,107098.0,0.0
1751068800000,107072.0,107079.0,107037.0,107079.0,0.0
1751070600000,107085.0,107085.0,106949.0,106989.0,0.0
1751072400000,106996.0,107162.0,106996.0,107153.0,0.0
1751074200000,107048.0,107048.0,106934.0,106934.0,0.0
1751076000000,106910.0,107059.0,106905.0,107059.0,0.0
1751077800000,107117.0,107188.0,107094.0,107188.0,0.0
1751079600000,107212.0,107222.0,107152.0,107152.0,0.0
1751081400000,107151.0,107197.0,107136.0,107197.0,0.0
1751083200000,107204.0,107274.0,107204.0,107274.0,0.0
1751085000000,107331.0,107332.0,107256.0,107256.0,0.0
1751086800000,107258.0,107258.0,107229.0,107229.0,0.0
1751088600000,107258.0,107326.0,107258.0,107326.0,0.0
1751090400000,107318.0,107329.0,107302.0,107316.0,0.0
1751092200000,107321.0,107434.0,107321.0,107434.0,0.0
1751094000000,107465.0,107465.0,107437.0,107445.0,0.0
1751095800000,107453.0,107459.0,107441.0,107453.0,0.0
1751097600000,107464.0,107496.0,107464.0,107495.0,0.0
1751099400000,107513.0,107513.0,107426.0,107470.0,0.0
1751101200000,107462.0,107462.0,107401.0,107401.0,0.0
1751103000000,107405.0,107405.0,107337.0,107337.0,0.0
1751104800000,107341.0,107343.0,107324.0,107333.0,0.0
1751106600000,107336.0,107338.0,107332.0,107332.0,0.0
1751108400000,107351.0,107380.0,107296.0,107296.0,0.0
1751110200000,107295.0,107318.0,107287.0,107318.0,0.0
1751112000000,107323.0,107376.0,107320.0,107376.0,0.0
1751113800000,107395.0,107401.0,107323.0,107323.0,0.0
1751115600000,107321.0,107369.0,107318.0,107369.0,0.0
1751117400000,107373.0,107377.0,107302.0,107302.0,0.0
1751119200000,107241.0,107241.0,107144.0,107144.0,0.0
1751121000000,107141.0,107234.0,107138.0,107234.0,0.0
1751122800000,107249.0,107249.0,107238.0,107239.0,0.0
1751124600000,107233.0,107258.0,107233.0,107240.0,0.0
1751126400000,107239.0,107333.0,107239.0,107333.0,0.0
1751128200000,107410.0,107496.0,107348.0,107348.0,0.0
1751130000000,107354.0,107402.0,107322.0,107322.0,0.0
1751131800000,107324.0,107384.0,107324.0,107363.0,0.0
1751133600000,107356.0,107530.0,107356.0,107530.0,0.0
1640995200000,47686.91,47798.51,47431.67,47747.68,0.0
1640998800000,47747.68,47885.23,47612.45,47803.12,0.0
1641002400000,47803.12,47950.78,47723.89,47876.34,0.0
1641006000000,47876.34,48012.56,47834.12,47923.45,0.0
1751135400000,107502.0,107502.0,107436.0,107436.0,0.0
1751137200000,107423.0,107423.0,107302.0,107302.0,0.0
1751139000000,107338.0,107351.0,107338.0,107350.0,0.0
1751140800000,107339.0,107339.0,107284.0,107284.0,0.0
1751142600000,107272.0,107272.0,107212.0,107227.0,0.0
1751144400000,107238.0,107245.0,107231.0,107235.0,0.0
1751146200000,107230.0,107243.0,107206.0,107243.0,0.0
1751148000000,107262.0,107305.0,107262.0,107305.0,0.0
1751149800000,107339.0,107369.0,107307.0,107330.0,0.0
1751151600000,107335.0,107382.0,107335.0,107382.0,0.0
1751153400000,107390.0,107390.0,107363.0,107363.0,0.0
1751155200000,107355.0,107355.0,107330.0,107332.0,0.0
1751157000000,107333.0,107355.0,107303.0,107355.0,0.0
1751158800000,107424.0,107510.0,107420.0,107510.0,0.0
1751160600000,107508.0,107508.0,107453.0,107455.0,0.0
1751162400000,107459.0,107459.0,107369.0,107369.0,0.0
1751164200000,107353.0,107353.0,107243.0,107243.0,0.0
1751166000000,107254.0,107327.0,107252.0,107327.0,0.0
1751167800000,107332.0,107332.0,107309.0,107309.0,0.0
1751169600000,107311.0,107311.0,107228.0,107236.0,0.0
