timestamp,open,high,low,close,volume
1751049000000,1.0,1.0,1.0,1.0,0.0
1751050800000,1.0,1.0,1.0,1.0,0.0
1751052600000,1.0,1.0,1.0,1.0,0.0
1751054400000,1.0,1.0,1.0,1.0,0.0
1751056200000,1.0,1.0,1.0,1.0,0.0
1751058000000,1.0,1.0,1.0,1.0,0.0
1751059800000,1.0,1.0,1.0,1.0,0.0
1751061600000,1.0,1.0,1.0,1.0,0.0
1751063400000,1.0,1.0,1.0,1.0,0.0
1751065200000,1.0,1.0,1.0,1.0,0.0
1751067000000,1.0,1.0,1.0,1.0,0.0
1751068800000,1.0,1.0,1.0,1.0,0.0
1751070600000,1.0,1.0,1.0,1.0,0.0
1751072400000,1.0,1.0,1.0,1.0,0.0
1751074200000,1.0,1.0,1.0,1.0,0.0
1751076000000,1.0,1.0,1.0,1.0,0.0
1751077800000,1.0,1.0,1.0,1.0,0.0
1751079600000,1.0,1.0,1.0,1.0,0.0
1751081400000,1.0,1.0,1.0,1.0,0.0
1751083200000,1.0,1.0,1.0,1.0,0.0
1751085000000,1.0,1.0,1.0,1.0,0.0
1751086800000,1.0,1.0,1.0,1.0,0.0
1751088600000,1.0,1.0,1.0,1.0,0.0
1751090400000,1.0,1.0,1.0,1.0,0.0
1751092200000,1.0,1.0,1.0,1.0,0.0
1751094000000,1.0,1.0,1.0,1.0,0.0
1751095800000,1.0,1.0,1.0,1.0,0.0
1751097600000,1.0,1.0,1.0,1.0,0.0
1751099400000,1.0,1.0,1.0,1.0,0.0
1751101200000,1.0,1.0,1.0,1.0,0.0
1751103000000,1.0,1.0,1.0,1.0,0.0
1751104800000,1.0,1.0,1.0,1.0,0.0
1751106600000,1.0,1.0,1.0,1.0,0.0
1751108400000,1.0,1.0,1.0,1.0,0.0
1751110200000,1.0,1.0,1.0,1.0,0.0
1751112000000,1.0,1.0,1.0,1.0,0.0
1751113800000,1.0,1.0,1.0,1.0,0.0
1751115600000,1.0,1.0,1.0,1.0,0.0
1751117400000,1.0,1.0,1.0,1.0,0.0
1751119200000,1.0,1.0,1.0,1.0,0.0
1751121000000,1.0,1.0,1.0,1.0,0.0
1751122800000,1.0,1.0,1.0,1.0,0.0
1751124600000,1.0,1.0,1.0,1.0,0.0
1751126400000,1.0,1.0,1.0,1.0,0.0
1751128200000,1.0,1.0,1.0,1.0,0.0
1751130000000,1.0,1.0,1.0,1.0,0.0
1751131800000,1.0,1.0,1.0,1.0,0.0
1751133600000,1.0,1.0,1.0,1.0,0.0
1640995200000,0.9998,1.0012,0.9995,1.0005,0.0
1640998800000,1.0005,1.0018,1.0001,1.0009,0.0
1641002400000,1.0009,1.0015,0.9998,1.0003,0.0
1641006000000,1.0003,1.0021,0.9997,1.0012,0.0
1751135400000,1.0,1.0,1.0,1.0,0.0
1751137200000,1.0,1.0,1.0,1.0,0.0
1751139000000,1.0,1.0,1.0,1.0,0.0
1751140800000,1.0,1.0,1.0,1.0,0.0
1751142600000,1.0,1.0,1.0,1.0,0.0
1751144400000,1.0,1.0,1.0,1.0,0.0
1751146200000,1.0,1.0,1.0,1.0,0.0
1751148000000,1.0,1.0,1.0,1.0,0.0
1751149800000,1.0,1.0,1.0,1.0,0.0
1751151600000,1.0,1.0,1.0,1.0,0.0
1751153400000,1.0,1.0,1.0,1.0,0.0
1751155200000,1.0,1.0,1.0,1.0,0.0
1751157000000,1.0,1.0,1.0,1.0,0.0
1751158800000,1.0,1.0,1.0,1.0,0.0
1751160600000,1.0,1.0,1.0,1.0,0.0
1751162400000,1.0,1.0,1.0,1.0,0.0
1751164200000,1.0,1.0,1.0,1.0,0.0
1751166000000,1.0,1.0,1.0,1.0,0.0
1751167800000,1.0,1.0,1.0,1.0,0.0
1751169600000,1.0,1.0,1.0,1.0,0.0
